GalT,GalTRabA,GalTRabB,GalTRabC,GalTRabD,GalTRabE,L1,L1RabA,L1RabB,L1RabC,L1RabD,L1RabE,ProC,ProCRabA,ProCRabB,ProCRabC,ProCRabD,ProCRabE,TfR,TfRRabA,TfRRabB,TfRRabC,TfRRabD,TfRRabE,albumin,albuminRabA,albuminRabB,albuminRabC,albuminRabD,albuminRabE,chol,cholRabA,cholRabB,cholRabC,cholRabD,cholRabE,lipid,lipidRabA,lipidRabB,lipidRabC,lipidRabD,lipidRabE,membraneMarker,membraneMarkerRabA,membraneMarkerRabB,membraneMarkerRabC,membraneMarkerRabD,membraneMarkerRabE,mvb,mvbRabA,mvbRabB,mvbRabC,mvbRabD,mvbRabE,p75,p75RabA,p75RabB,p75RabC,p75RabD,p75RabE,proton,protonRabA,protonRabB,protonRabC,protonRabD,protonRabE,solubleMarker,solubleMarkerRabA,solubleMarkerRabB,solubleMarkerRabC,solubleMarkerRabD,solubleMarkerRabE,
9214.15,60315.27,830917.96,22702.76,68804.45,13355.07,501221.09,65077.99,57091.98,40228.35,166652.73,175037.51,6.702064328E7,0.0,0.0,0.0,0.0,0.0,643281.08,33909.23,26910.96,19532.97,108329.12,173346.29,3.516690975E7,6016774.79,5910534.81,5064748.05,7231644.87,7630031.0,324261.43,177186.3,176540.48,132376.76,44168.57,150776.11,351615.98,177964.16,170299.93,127361.49,23317.88,154750.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586173.12,46572.9,39089.19,25688.53,134103.96,173681.95,24092.21,3391.42,3412.91,4197.24,3322.08,10181.88,1.0,0.0,0.0,0.0,0.0,0.0,
9341.03,61602.97,841615.62,13120.7,68104.2,11525.13,502192.26,67014.18,57233.84,40835.32,164635.96,173398.09,6.702064328E7,0.0,0.0,0.0,0.0,0.0,644262.65,35546.73,27161.61,19230.77,106640.27,172467.62,3.518187476E7,5978962.35,5926029.28,5065722.03,7198225.81,7669829.04,325244.56,172142.39,175827.54,132381.98,49802.15,149911.04,352703.09,171767.35,169445.74,127289.64,30330.13,153773.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587133.08,48352.29,39357.53,24964.52,132277.45,173224.78,24105.79,3348.24,3421.31,4187.0,3324.53,10224.47,1.0,0.0,0.0,0.0,0.0,0.0,
9341.03,92400.33,794147.84,23775.37,73997.73,11647.35,547422.13,66697.88,56928.91,41719.12,162260.56,130281.06,6.702064328E7,0.0,0.0,0.0,0.0,0.0,686562.63,35138.5,26340.28,20528.16,104595.08,132144.98,3.977742014E7,6008186.21,5858889.28,5011805.51,7060734.07,3303608.06,361079.62,172178.19,175704.35,132514.28,48901.81,114931.4,389876.5,171129.33,169218.1,127494.85,30154.34,117436.54,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630434.78,48057.94,38246.71,26610.99,130010.53,131948.69,27681.42,3381.03,3402.19,4161.91,3383.81,10176.59,1.0,0.0,0.0,0.0,0.0,0.0,
9423.48,55873.67,820444.04,41423.97,66415.5,11729.0,551919.14,66633.54,56007.85,44303.38,162598.95,123846.79,6.702064328E7,0.0,0.0,0.0,0.0,0.0,690796.05,35047.11,26228.7,23357.69,104528.28,125351.82,3.984794157E7,6101306.97,5652228.59,5063129.44,7019513.83,3336522.88,364903.43,179052.53,171086.86,135148.12,43568.68,111550.04,393886.04,179101.35,164793.15,130209.5,23627.92,113691.69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634785.74,47955.23,37861.17,29478.36,130306.55,124922.6,27740.32,3438.43,3370.83,4082.23,3361.85,10252.2,1.0,0.0,0.0,0.0,0.0,0.0,
9423.48,61016.27,779000.04,23675.88,121882.06,10311.92,551919.14,67565.0,56862.01,45461.38,161053.97,122448.15,6.702064328E7,0.0,0.0,0.0,0.0,0.0,690796.05,35430.64,27174.5,25202.68,103562.88,123142.9,3.984794157E7,6233132.01,5548234.84,5019369.54,6964593.9,3407371.41,364903.43,176093.73,160424.76,135557.26,54221.0,114109.47,393886.04,175833.16,154148.97,130811.45,34688.15,115941.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634785.74,48497.45,38635.93,31303.08,129282.75,122804.69,27848.99,3537.62,3340.6,4078.56,3345.02,10203.74,1.0,0.0,0.0,0.0,0.0,0.0,
9423.48,71772.63,777706.61,55172.54,68001.2,23233.19,551919.14,67429.99,57363.63,42192.32,159910.19,126494.38,6.702064328E7,0.0,0.0,0.0,0.0,0.0,690796.05,35471.14,29416.02,21620.01,103072.6,124933.83,3.984794157E7,5936090.97,5487571.65,5051804.43,7176786.11,3520448.53,364903.43,166362.14,162868.61,134271.59,57740.6,119163.28,393886.04,166828.73,158355.66,130306.85,35316.92,120615.46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634785.74,48491.79,39918.2,28640.96,128426.78,125046.18,27848.99,3375.98,3383.78,4347.89,3505.23,9892.67,1.0,0.0,0.0,0.0,0.0,0.0,
9423.48,63054.36,772615.93,72193.76,66767.81,21254.31,551919.14,67097.91,56630.22,43335.2,160153.19,126173.99,6.702064328E7,0.0,0.0,0.0,0.0,0.0,690796.05,35579.06,28320.0,24993.96,103071.54,122549.05,3.984794157E7,5971602.71,5359086.31,5082804.2,7102580.85,3656627.64,364903.43,166153.69,163150.88,134879.05,55178.52,121044.09,393886.04,166614.17,159060.36,130512.91,32630.84,122605.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634785.74,48467.38,38501.8,31938.39,128410.57,123205.77,27848.99,3396.64,3337.46,4402.03,3464.24,9905.16,1.0,0.0,0.0,0.0,0.0,0.0,
9494.74,45623.5,859502.03,15788.77,62750.74,12149.86,553647.28,68518.87,49744.59,38470.36,160144.36,134784.19,6.702064328E7,0.0,0.0,0.0,0.0,0.0,692386.87,38122.7,27675.84,13083.99,103240.79,130799.46,3.987586423E7,6127857.61,5260692.33,5104039.0,6921543.84,3730646.26,366078.42,171581.18,164525.34,133927.97,46434.66,122762.07,395107.42,172483.34,160104.59,129474.27,24355.39,123784.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636433.66,51444.33,36701.91,19254.64,128571.55,132903.57,28085.31,3496.76,3250.06,4576.7,3356.26,9825.75,1.0,0.0,0.0,0.0,0.0,0.0,
9516.73,52671.15,813872.52,44195.53,64717.64,20336.07,555988.46,67974.94,48619.17,42612.87,160687.23,129426.99,6.702064328E7,0.0,0.0,0.0,0.0,0.0,694797.56,37285.56,27292.63,17639.14,103715.1,124579.66,3.991261303E7,6118566.17,5335901.12,4939910.71,6891367.6,3822284.66,367881.36,170212.5,160915.02,134132.36,48920.56,123247.84,396954.15,171746.96,156906.63,129689.11,26028.64,123984.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638851.18,50868.16,35962.89,23547.72,129065.18,127014.52,28345.83,3533.54,3381.52,4441.05,3320.78,9828.65,1.0,0.0,0.0,0.0,0.0,0.0,
11382.63,87370.01,674625.31,89735.34,77540.51,64655.84,534874.68,66135.94,51572.88,38864.66,140040.97,173820.53,6.702064328E7,0.0,0.0,0.0,0.0,0.0,681610.93,30633.48,29903.24,19406.24,89242.62,154513.14,3.499091187E7,7010337.24,5400345.64,5352847.08,6821266.84,7444934.61,332850.72,153761.92,151772.78,139583.01,53740.9,173600.32,266919.77,184114.68,171780.49,157758.61,24366.46,200369.64,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616716.31,48160.87,40065.74,25912.53,112199.93,162254.27,40101.18,3828.36,3560.23,4333.71,3239.33,9543.91,1.0,0.0,0.0,0.0,0.0,0.0,
11386.61,101796.45,649233.49,109589.11,91503.02,41800.96,535685.72,65357.99,47109.14,35588.09,139376.46,182192.25,6.702064328E7,0.0,0.0,0.0,0.0,0.0,682380.63,30727.16,26181.2,15298.94,88868.51,161853.2,3.500926306E7,7059220.97,5167043.36,5448138.15,6848334.01,7488643.72,333511.99,153117.91,146838.8,139660.37,56515.54,175665.03,267699.61,176819.29,168610.84,157905.45,31857.19,202417.27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617578.76,48218.85,35446.1,21202.42,111745.09,171118.43,40230.25,3903.96,3475.63,4371.32,3306.55,9448.07,1.0,0.0,0.0,0.0,0.0,0.0,
11655.65,122103.64,701981.73,44504.62,93323.04,31740.97,547150.71,64221.55,45522.14,36649.21,138838.25,172927.79,6.702064328E7,0.0,0.0,0.0,0.0,0.0,691787.21,29825.21,25067.52,16226.91,87994.13,154408.67,3.534137607E7,6961800.27,5055895.48,5668965.62,6800879.96,7191725.88,343821.63,148376.76,148060.5,139839.83,58531.13,166679.79,280126.79,175303.41,169552.75,157902.0,31084.87,191339.83,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628277.86,46737.78,34168.7,22097.22,111286.85,162741.24,40804.5,3823.48,3403.28,4554.2,3285.01,9439.57,1.0,0.0,0.0,0.0,0.0,0.0,
11674.09,73383.14,801161.23,28789.36,76951.15,13350.68,548560.55,63707.4,46228.7,43946.27,138331.05,164535.67,6.702064328E7,0.0,0.0,0.0,0.0,0.0,692992.58,29380.85,22502.2,28876.87,87504.3,144052.86,3.536376892E7,6892254.17,5167038.72,5748373.59,6776438.2,7072769.68,345025.04,150904.31,147813.35,138281.12,53195.87,170089.96,281511.2,178207.03,170551.87,155297.38,24767.38,194974.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629577.48,46329.38,35511.33,30711.31,110809.91,152370.24,40880.54,3776.13,3602.57,4534.61,3268.94,9323.28,1.0,0.0,0.0,0.0,0.0,0.0,
11674.09,112003.56,772836.87,18560.09,75452.26,14782.78,548560.55,62830.0,46464.92,30464.71,138560.0,178429.46,6.702064328E7,0.0,0.0,0.0,0.0,0.0,692992.58,28828.96,22607.3,15567.39,87677.7,157635.71,3.536376892E7,6878329.67,5171860.25,5721267.54,6776325.44,7109091.46,345025.04,153312.65,146848.12,136458.68,51524.32,172140.84,281511.2,181004.84,169371.72,153337.54,23170.66,196913.67,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629577.48,45651.58,35615.49,19027.57,111037.18,164400.34,40944.14,3790.19,3607.06,4564.21,3269.62,9274.47,1.0,0.0,0.0,0.0,0.0,0.0,
11718.05,184625.99,695927.41,26086.94,73823.9,13127.36,550735.31,61645.57,49017.65,27967.28,136652.71,179291.13,6.702064328E7,0.0,0.0,0.0,0.0,0.0,694864.04,27947.99,24375.8,12827.18,86182.18,159112.47,3.540456586E7,6806033.93,5265006.82,5724774.77,6754001.79,7066260.1,346837.22,158688.33,146160.96,133238.91,49973.14,170411.09,283666.74,182088.14,167307.02,150368.46,26965.18,194914.11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631717.51,45260.62,37159.82,16524.13,109363.16,165284.4,41058.79,3851.38,3542.87,4561.06,3278.78,9271.44,1.0,0.0,0.0,0.0,0.0,0.0,
11722.42,71875.62,813621.85,25215.1,72589.2,10285.47,551191.14,61523.92,48600.3,30759.63,136705.14,176529.53,6.702064328E7,0.0,0.0,0.0,0.0,0.0,695251.37,27816.62,24687.87,15116.26,86237.23,156200.3,3.541167687E7,6810649.4,5197785.56,5699560.97,6761578.96,7139391.52,347215.82,160075.91,146505.34,131747.29,48587.36,171177.93,284103.26,183307.74,167384.42,148654.69,26165.4,195694.13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632136.75,45059.77,37052.03,19178.72,109430.63,162451.76,41078.57,3846.05,3525.43,4565.16,3285.7,9283.2,1.0,0.0,0.0,0.0,0.0,0.0,
11803.12,159103.62,622055.25,64321.05,95034.44,52992.16,559310.38,61878.89,51828.53,34711.33,135746.92,161833.6,6.702064328E7,0.0,0.0,0.0,0.0,0.0,702692.2,29120.25,30252.13,17786.95,81968.03,143490.08,3.577855138E7,7099975.46,5090325.77,5434249.4,6795453.96,6822087.31,354391.38,147768.94,147274.68,128562.4,56289.73,171022.51,292596.69,169473.43,168122.77,144957.29,35664.34,194495.12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640291.55,45743.5,39754.1,22564.92,108975.43,147980.15,41775.99,4092.44,3425.11,4542.74,3427.21,9018.04,1.0,0.0,0.0,0.0,0.0,0.0,
11819.62,56884.7,782033.39,27225.78,74268.94,53077.23,560101.55,61958.05,52193.79,36271.43,135146.31,159638.51,6.702064328E7,0.0,0.0,0.0,0.0,0.0,703422.31,28632.31,30794.42,19392.32,81396.33,141671.96,3.579282677E7,6790791.96,5347399.8,5377903.6,6870035.95,6841685.2,355086.3,145074.21,148645.34,129035.02,56291.24,171177.55,293434.7,167066.15,169300.9,145446.74,35518.18,194542.97,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641096.25,45867.14,40158.61,23791.15,108356.93,146039.57,41818.56,3949.39,3589.33,4508.67,3457.83,9000.31,1.0,0.0,0.0,0.0,0.0,0.0,
11976.9,54118.88,800032.36,22800.27,72299.24,44082.0,564963.46,62216.0,52015.49,34583.29,134914.24,156617.17,6.702064328E7,0.0,0.0,0.0,0.0,0.0,707676.57,28800.53,30490.71,18662.06,81173.43,138506.34,3.587607967E7,6909518.6,5360745.7,5272446.56,6744923.63,6856929.12,359407.59,150756.06,149598.38,128155.3,49661.86,167730.46,298479.53,172144.58,170243.28,144406.65,29510.49,190525.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645276.56,46066.56,39814.42,22730.17,108191.15,143230.79,41964.12,4000.53,3587.47,4442.62,3409.15,9065.77,1.0,0.0,0.0,0.0,0.0,0.0,
11981.44,29474.05,833320.87,22732.82,67503.24,40297.23,568317.56,62335.37,51830.17,35176.76,134572.88,153076.9,6.702064328E7,0.0,0.0,0.0,0.0,0.0,710415.2,27772.0,30546.88,18463.66,81056.71,137055.2,3.593338341E7,6876908.54,5330949.06,5294877.2,6717903.25,6866621.81,362399.15,152543.58,149879.43,127113.99,47633.78,165739.73,301988.89,173333.7,170566.25,143374.61,27978.13,188068.06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648275.76,46055.31,39834.01,22892.11,107942.87,140309.59,42045.88,3988.34,3561.71,4500.49,3393.77,9061.23,1.0,0.0,0.0,0.0,0.0,0.0,
12555.51,79465.86,743062.17,33499.3,85307.78,51419.03,580082.1,62658.89,52249.32,35104.98,133647.67,141566.69,6.702064328E7,0.0,0.0,0.0,0.0,0.0,720233.35,28524.59,31070.99,18451.09,80333.02,126696.61,3.634992514E7,6841318.76,5234753.15,5243359.79,6763380.06,6587906.37,373118.63,148125.45,147052.02,126021.19,53967.25,157025.11,314568.66,168070.42,167080.81,142069.68,35873.07,177647.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658889.29,46501.81,40196.89,22877.64,107301.37,129542.65,42834.17,3965.64,3513.2,4485.41,3475.83,9065.46,1.0,0.0,0.0,0.0,0.0,0.0,
12555.51,60354.2,773176.19,20108.53,82077.42,57037.78,580082.1,62463.65,52239.74,34670.1,133404.93,142449.13,6.702064328E7,0.0,0.0,0.0,0.0,0.0,720233.35,26860.21,31654.65,17109.37,80345.51,129106.56,3.634992514E7,6891983.71,5211023.93,5249516.99,6734869.1,6583324.39,373118.63,148435.04,148572.42,126887.0,51213.89,157082.67,314568.66,167752.5,168731.87,142949.63,33515.15,177791.84,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658889.29,46398.7,40045.75,22651.48,107091.06,130233.37,42834.17,4012.69,3509.43,4452.37,3464.78,9066.27,1.0,0.0,0.0,0.0,0.0,0.0,
